name,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
PfGB4_110057300,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-306.0337331241089,-264.8571776088748,-264.8571776088748,-264.8571776088748,-264.8571776088748,-283.636904923057,-264.8571776088748,-283.1290257659736,-278.3227781061041,-287.29800553298537,-275.0249064007544,-251.8225105127693,-274.4666531621398,-261.96685804778184,-279.3529667888633,-281.0480465991684
PfGB4_110006600,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-317.546317096568,-274.6237587700613,-274.6237587700613,-274.6237587700613,-274.6237587700613,-296.45510866238766,-274.6237587700613,-289.8797935519463,-282.84235416094265,-300.5019521703725,-288.82406003737333,-269.602879457414,-279.5590337130105,-280.4489452457042,-284.011092768817,-306.88735213264044
PfGB4_000016100,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-354.69992387974565,-318.63965768313847,-318.63965768313847,-318.63965768313847,-318.63965768313847,-330.6651393554771,-318.63965768313847,-336.8846825213637,-329.94896989343,-338.95014489382686,-333.68266564552795,-305.81703897583054,-322.37318235370435,-326.10085307196687,-328.0790517196207,-323.22220106890603
PfGB4_000011000,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-251.70752379359215,-241.66592644604145,-241.66592644604145,-241.66592644604145,-241.66592644604145,-266.78531093637866,-241.66592644604145,-262.95482514280303,-258.0685784405048,-276.0453963164255,-230.87668610616876,-246.17777569687982,-237.96267100493083,-239.3253624358405,-252.51821799646942,-267.95415516901414
PfGB4_030005800,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-344.87106860816385,-311.05933905875565,-311.05933905875565,-311.05933905875565,-311.05933905875565,-330.44924102865446,-311.05933905875565,-323.4918549221006,-320.06708602036093,-324.4206349504886,-329.16820977237956,-305.34212945838686,-320.4107244629506,-312.8232651762511,-320.4051064261057,-330.7033517565589
PfGN01_040018500,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-330.106346339662,-286.2766828843282,-286.2766828843282,-286.2766828843282,-286.2766828843282,-305.1447888790171,-286.2766828843282,-301.2993943281823,-298.4168502605569,-303.23810955576016,-301.94592763223733,-280.14071393352185,-287.94256215606276,-295.1355260799014,-290.03127802073067,-312.0030485474413
PfGN01_120046100,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-324.4293363073578,-291.96211801846715,-291.96211801846715,-291.96211801846715,-291.96211801846715,-300.5070740269649,-291.96211801846715,-313.4948890851964,-304.89688244788624,-307.2135698972298,-307.8384455983785,-290.76379673814006,-299.2803801814556,-295.00423310919166,-300.90462530303876,-320.50176263693186
PfGN01_050037900,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-322.8138833407007,-281.6859086504273,-281.6859086504273,-281.6859086504273,-281.6859086504273,-282.7954504476248,-281.6859086504273,-296.8933709074514,-291.7664088623363,-300.9112964978013,-302.40063354109714,-276.47254001044035,-283.93461182547173,-290.06828295636626,-286.65512076031496,-307.10080229284455
PfGN01_010020400,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-320.73510418225436,-279.99974430205,-279.99974430205,-279.99974430205,-279.99974430205,-297.35014775900777,-279.99974430205,-300.6371487493758,-293.9069026624247,-306.38301936557906,-295.28700787458456,-265.81363610659054,-283.58546221635834,-287.84667623380034,-291.2646899687971,-271.9653765309192
PfGN01_020005900,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-309.3146393034708,-268.7628868173385,-268.7628868173385,-268.7628868173385,-268.7628868173385,-285.415518126036,-268.7628868173385,-281.0021776392266,-277.5928942124497,-291.42614133609703,-284.55577490934115,-268.86350806244343,-273.6055400246693,-272.49142027013545,-276.7996081101748,-281.97278958826075
PfGN01_060005800,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-305.14769116445336,-269.1235255562982,-269.1235255562982,-269.1235255562982,-269.1235255562982,-292.86501970887383,-269.1235255562982,-286.1850308930993,-282.4419964090558,-287.96821347491476,-284.63872145244665,-264.00249722676057,-272.4822896298291,-276.3333635706076,-280.11719187906675,-275.9239457875221
PfGN01_060038400,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-299.2174001794836,-259.2618135385976,-259.2618135385976,-259.2618135385976,-259.2618135385976,-263.3519726761176,-259.2618135385976,-275.1778196282163,-272.8819500864941,-278.08845279760544,-274.43617663667646,-252.04133839257366,-257.13216608466354,-266.1878827697588,-263.7816983864204,-269.8607958670847
PfGN01_070005300,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-329.37987557337834,-295.9680110954242,-295.9680110954242,-295.9680110954242,-295.9680110954242,-309.47039044600945,-295.9680110954242,-313.5320552801263,-310.22968933175144,-313.8966102655951,-309.2767752359282,-283.456292561692,-298.01906023119994,-299.49447219187414,-307.22161483418853,-304.3680182826139
PfGN01_130005500,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-305.52596453225584,-266.504223483087,-266.504223483087,-266.504223483087,-266.504223483087,-278.7490954528658,-266.504223483087,-281.47126752349084,-272.31480132229154,-280.7341651953564,-284.54367049939685,-275.40664382190437,-271.9386667686332,-269.1480828099497,-268.88143977478785,-307.8300923110211
PfGN01_110005800,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-288.63198946975604,-275.57079118030913,-275.57079118030913,-275.57079118030913,-275.57079118030913,-297.63563850105623,-275.57079118030913,-302.80666359478425,-293.4963097192163,-303.2852695494012,-264.32435903940797,-283.7710676258216,-274.1470700979302,-278.4915202010751,-290.4535907724366,-307.2748972192061
PfGN01_010020000,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-298.89073487470347,-256.3276135512192,-256.3276135512192,-256.3276135512192,-256.3276135512192,-265.4896112164855,-256.3276135512192,-278.3483154939088,-269.0026538746822,-277.4526937412813,-274.74405071146106,-247.03525342437584,-261.2837284581971,-263.8475613516063,-263.30043072236873,-273.76497178710684
PfGN01_070017000,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-233.2292694058668,-235.8063768708977,-235.8063768708977,-235.8063768708977,-235.8063768708977,-271.594165418318,-235.8063768708977,-263.8259307166986,-253.7702120977566,-266.44636961646785,-227.59772950380162,-246.2000208420029,-235.5562193380471,-233.87585371763672,-252.94576185759755,-273.82699256774856
PfGN01_080005700,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-301.8128052479944,-255.3179098173908,-255.3179098173908,-255.3179098173908,-255.3179098173908,-284.55539140772595,-255.3179098173908,-263.3544465835647,-266.48756207402204,-277.97091345807553,-271.0321720453714,-251.91753852741348,-254.8666454792351,-256.21272587315985,-263.56240941575123,-281.8052060198891
PfGN01_110054700,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-258.67663649521,-253.77507703884612,-253.77507703884612,-253.77507703884612,-253.77507703884612,-288.9914043044673,-253.77507703884612,-282.5954536481668,-275.5941028949822,-286.9077734429089,-240.9215745708943,-265.3076385131129,-250.263953061184,-253.821617238584,-272.5537998922599,-287.0936675937553
PfGN01_140085600,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-298.9063423621304,-261.989188637813,-261.989188637813,-261.989188637813,-261.989188637813,-280.8109846240229,-261.989188637813,-276.4497996785241,-269.5786419210883,-287.98295458825413,-272.8053935358821,-250.28577248497913,-268.8837543396782,-263.3893506277971,-270.8255006069831,-287.12040855514573
PfGN01_020027900,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-279.72056827763805,-237.4207005338915,-237.4207005338915,-237.4207005338915,-237.4207005338915,-260.48184792352544,-237.4207005338915,-248.50351500709135,-241.29195704246425,-264.2764465769023,-254.30926511101495,-241.94720784742051,-242.48598142403225,-240.34446985138032,-240.9745280501174,-281.4113437499685
PfGN01_070037200,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-368.32795312603395,-332.9660543531381,-332.9660543531381,-332.9660543531381,-332.9660543531381,-351.1652897195507,-332.9660543531381,-346.94058187907444,-342.69706632291525,-350.88752505155304,-349.9125294160202,-320.2943567589417,-335.04504460253594,-340.6023167115632,-339.02326103802505,-335.69015151573865
PfGN01_100045900,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-360.91176177254147,-332.0860986711423,-332.0860986711423,-332.0860986711423,-332.0860986711423,-357.1870441694925,-332.0860986711423,-343.9755646217205,-341.25736155767413,-354.2658955754005,-338.89399784516695,-325.64630572854367,-331.3446015258276,-334.0909132836596,-341.2366515221852,-349.62717221635256
PfGN01_070017800,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-290.7774870377946,-276.26256180956443,-276.26256180956443,-276.26256180956443,-276.26256180956443,-300.6787316645619,-276.26256180956443,-296.9414171168419,-291.273242529926,-303.33208392121367,-266.4777374740152,-281.2375030597571,-281.7487808710668,-276.12415669189477,-289.0763364650972,-308.48180633037066
PfGN01_080038400,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-309.52114965957395,-272.85906617725874,-272.85906617725874,-272.85906617725874,-272.85906617725874,-290.72188090136154,-272.85906617725874,-291.91383551566935,-286.7244873818921,-296.22864675312127,-283.2949644064453,-259.37952581208157,-278.4028565067995,-281.2754971690891,-285.63476444022706,-265.18269228306997
PfGN01_000022100,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-300.72482079106163,-262.02635653699497,-262.02635653699497,-262.02635653699497,-262.02635653699497,-286.35831189273307,-262.02635653699497,-281.21896093445224,-278.6980602211694,-281.87208121869855,-276.65039774376305,-257.3379373760526,-258.17959387203155,-265.19142426098705,-269.18868514841256,-269.8588659312295
PfGN01_020028200,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-259.2328135362742,-220.51843606643308,-220.51843606643308,-220.51843606643308,-220.51843606643308,-251.83306342708167,-220.51843606643308,-213.54581388078142,-196.20280128049538,-243.55902240219947,-244.4733447946124,-227.0892988708455,-232.6745089253273,-231.9472244369761,-208.80224920805097,-268.03350612007443
PfGN01_030005500,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-325.5214638789355,-280.76026696027554,-280.76026696027554,-280.76026696027554,-280.76026696027554,-293.60097803029186,-280.76026696027554,-296.6017519040033,-287.27923167937,-304.512212126825,-298.9820931685745,-265.76991932295795,-283.0246610552453,-289.5207115198409,-285.04990188919083,-301.1013942365501
PfGN01_070017200,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-319.9453448960594,-280.51736789368357,-280.51736789368357,-280.51736789368357,-280.51736789368357,-291.56196359994806,-280.51736789368357,-306.1582158875255,-299.99069570495504,-305.6292304714191,-299.2567191601099,-275.0411318505728,-291.6493895677961,-287.02918255736495,-292.6701850313407,-290.4127664937294
PfGN01_040018100,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-290.46617849760844,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-254.1715666037438,-248.46014068760346,-264.3014827834191,-253.58590018164708,-267.22235652774685,-263.77492353557227,-246.90413498977676,-246.25371412266446,-252.47623078222418,-249.80098970982186,-279.28093369325313
PfGN01_040018200,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-290.46617849760844,-248.46014068760346,-248.46014068760346,-248.46014068760346,-248.46014068760346,-254.1715666037438,-248.46014068760346,-264.3014827834191,-253.58590018164708,-267.22235652774685,-263.77492353557227,-246.90413498977676,-246.25371412266446,-252.47623078222418,-249.80098970982186,-279.28093369325313
PfGN01_090005700,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-297.17316711381994,-257.6288720958447,-257.6288720958447,-257.6288720958447,-257.6288720958447,-259.7088753020717,-257.6288720958447,-278.1934267384778,-273.3826036152444,-272.86006119785264,-275.8182360313963,-254.27470647995304,-259.38395664093485,-263.4628042299796,-265.81617125833736,-274.3713132466129
PfGN01_090043100,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-210.3314437064593,-213.99602554840277,-213.99602554840277,-213.99602554840277,-213.99602554840277,-242.96811337204772,-213.99602554840277,-240.79233041831654,-229.689662206816,-256.2929859525908,-204.36745348956703,-218.65456964198586,-214.63305619748678,-209.30795816873584,-231.79092648403142,-260.16008981221574
PfGN01_120005900,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-289.21388160489136,-250.74123040273545,-250.74123040273545,-250.74123040273545,-250.74123040273545,-270.4553037279154,-250.74123040273545,-275.8423763591767,-264.93674318204626,-276.24301904734324,-267.58770725112385,-244.82563306869892,-254.40977789152055,-255.56102954150776,-261.33099569086716,-276.99076266858026
PfGN01_050005200,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-277.21036302845494,-241.5537848681194,-241.5537848681194,-241.5537848681194,-241.5537848681194,-251.50313294683212,-241.5537848681194,-253.96879617872548,-250.79474994254298,-263.6159470135843,-258.8915561281466,-244.6621678979346,-241.8851979232976,-242.01600661985518,-246.0658437971589,-274.1168127009809
PfGN01_030030400,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-227.04406065880363,-224.3390670595425,-224.3390670595425,-224.3390670595425,-224.3390670595425,-261.58249522376735,-224.3390670595425,-250.3712967612244,-243.8350879147822,-262.4980517125522,-211.10378644545833,-235.86190652623026,-226.701092037746,-219.80907574150183,-246.109985362932,-261.6009262280895
PfGN01_010005400,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-307.7827324759427,-264.21916335687143,-264.21916335687143,-264.21916335687143,-264.21916335687143,-294.21228162348046,-264.21916335687143,-276.54274010630354,-279.1832416484602,-291.9306658715572,-273.31909015158686,-252.512559264369,-266.91937610780536,-270.3215607582683,-275.4637459539562,-255.38776078300708
PfGN01_010005100,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-308.6333575361407,-265.4202039788402,-265.4202039788402,-265.4202039788402,-265.4202039788402,-276.57458161107667,-265.4202039788402,-280.8414055945023,-273.069894311535,-278.08094493694654,-284.012742927659,-258.9992548222479,-259.66178341811525,-266.9779302989223,-268.374551660793,-287.8850719242982
PfGN01_130079400,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-284.02602766189693,-249.31207371149657,-249.31207371149657,-249.31207371149657,-249.31207371149657,-268.50780333214504,-249.31207371149657,-265.16452435150916,-257.5495479655643,-275.3979074066091,-265.8093331318873,-249.8650416221781,-250.45480457239952,-247.40203253661778,-256.03387747149895,-279.9127259120434
PfGN01_120025500,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-294.48387104286775,-256.7927496223417,-256.7927496223417,-256.7927496223417,-256.7927496223417,-253.08384711095195,-256.7927496223417,-271.81670881503584,-261.95335969473246,-278.4123246297774,-271.8138532539781,-250.87270847639022,-253.3591072143098,-262.4987642348246,-261.16197085288945,-284.8324038588612
PfGN01_030030900,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-303.54554774680025,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.43477718753195,-263.59896513510137,-263.43477718753195,-276.05165817960216,-271.3147843045829,-277.5855206887586,-283.67989641771226,-264.2411159316977,-269.0431468795,-273.64401040438247,-266.8878169663415,-291.94677080141145
PfGN01_120061700,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-303.4887191865267,-268.4874053945157,-268.4874053945157,-268.4874053945157,-268.4874053945157,-281.36069213825334,-268.4874053945157,-286.6781340278421,-275.21700441434814,-292.20955998695706,-286.4362092977993,-262.94607933408514,-270.49632589799194,-272.3991470405746,-276.36789310762805,-291.0660236910868
PfGN01_070017400,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-288.4859584605474,-248.3478315678542,-248.3478315678542,-248.3478315678542,-248.3478315678542,-257.46555519821453,-248.3478315678542,-258.9212427399668,-254.56957365262724,-277.0976195540427,-265.27176570796644,-240.2913623976269,-252.40689041913467,-251.76620597404747,-254.3015159317755,-273.3957671090661
PfGN01_120047100,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-278.83096351415327,-245.58566696729693,-245.58566696729693,-245.58566696729693,-245.58566696729693,-265.5090371509521,-245.58566696729693,-266.66040978386417,-261.00316833604046,-271.32213854025076,-260.852704707173,-247.21196947164978,-247.01970597049987,-247.9102087594691,-255.86963952068066,-275.27916617338605
PfGN01_030030800,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-330.3101323433657,-297.78531207279644,-297.78531207279644,-297.78531207279644,-297.78531207279644,-316.76487813350155,-297.78531207279644,-319.66257319284955,-308.31672309910283,-321.6218317376474,-307.6264123559195,-291.2398501313968,-298.87229129406586,-303.0308769904661,-305.3807403398409,-325.41049887190695
